 0.5140000E+02  0.2109350E+02  0.1718522E+02  0.1333083E+02  0.9508450E+01  0.5701843E+01  0.1900473E+01 -0.1900586E+01 -0.5700944E+01 -0.9495382E+01 -0.1327449E+02 -0.1702547E+02 -0.2073298E+02
 0.5160000E+02  0.2097447E+02  0.1708911E+02  0.1325762E+02  0.9457674E+01  0.5672523E+01  0.1891158E+01 -0.1891801E+01 -0.5676377E+01 -0.9457700E+01 -0.1322664E+02 -0.1697057E+02 -0.2067424E+02
 0.5180000E+02  0.2085461E+02  0.1699223E+02  0.1318376E+02  0.9406375E+01  0.5642862E+01  0.1881721E+01 -0.1882887E+01 -0.5651401E+01 -0.9419308E+01 -0.1317776E+02 -0.1691433E+02 -0.2061386E+02
 0.5200000E+02  0.2073391E+02  0.1689458E+02  0.1310923E+02  0.9354559E+01  0.5612863E+01  0.1872163E+01 -0.1873844E+01 -0.5626017E+01 -0.9380209E+01 -0.1312786E+02 -0.1685674E+02 -0.2055182E+02
 0.5220000E+02  0.2061239E+02  0.1679618E+02  0.1303405E+02  0.9302228E+01  0.5582529E+01  0.1862484E+01 -0.1864672E+01 -0.5600227E+01 -0.9340403E+01 -0.1307694E+02 -0.1679782E+02 -0.2048813E+02
 0.5240000E+02  0.2049006E+02  0.1669703E+02  0.1295822E+02  0.9249387E+01  0.5551861E+01  0.1852685E+01 -0.1855372E+01 -0.5574032E+01 -0.9299893E+01 -0.1302500E+02 -0.1673756E+02 -0.2042278E+02
 0.5260000E+02  0.2036692E+02  0.1659714E+02  0.1288174E+02  0.9196039E+01  0.5520861E+01  0.1842768E+01 -0.1845945E+01 -0.5547434E+01 -0.9258679E+01 -0.1297204E+02 -0.1667595E+02 -0.2035577E+02
 0.5280000E+02  0.2024298E+02  0.1649651E+02  0.1280463E+02  0.9142190E+01  0.5489532E+01  0.1832731E+01 -0.1836391E+01 -0.5520433E+01 -0.9216763E+01 -0.1291806E+02 -0.1661301E+02 -0.2028710E+02
 0.5300000E+02  0.2011826E+02  0.1639515E+02  0.1272689E+02  0.9087841E+01  0.5457876E+01  0.1822577E+01 -0.1826712E+01 -0.5493031E+01 -0.9174148E+01 -0.1286307E+02 -0.1654872E+02 -0.2021676E+02
 0.5320000E+02  0.1999276E+02  0.1629308E+02  0.1264852E+02  0.9032998E+01  0.5425896E+01  0.1812306E+01 -0.1816906E+01 -0.5465230E+01 -0.9130834E+01 -0.1280706E+02 -0.1648310E+02 -0.2014476E+02
 0.5340000E+02  0.1986649E+02  0.1619029E+02  0.1256953E+02  0.8977665E+01  0.5393593E+01  0.1801918E+01 -0.1806976E+01 -0.5437032E+01 -0.9086824E+01 -0.1275004E+02 -0.1641613E+02 -0.2007110E+02
 0.5360000E+02  0.1973946E+02  0.1608679E+02  0.1248993E+02  0.8921845E+01  0.5360970E+01  0.1791414E+01 -0.1796921E+01 -0.5408437E+01 -0.9042120E+01 -0.1269201E+02 -0.1634783E+02 -0.1999576E+02
 0.5380000E+02  0.1961167E+02  0.1598260E+02  0.1240971E+02  0.8865542E+01  0.5328030E+01  0.1780796E+01 -0.1786743E+01 -0.5379448E+01 -0.8996723E+01 -0.1263297E+02 -0.1627819E+02 -0.1991876E+02
 0.5400000E+02  0.1948313E+02  0.1587771E+02  0.1232889E+02  0.8808761E+01  0.5294774E+01  0.1770063E+01 -0.1776442E+01 -0.5350066E+01 -0.8950637E+01 -0.1257292E+02 -0.1620721E+02 -0.1984008E+02
 0.5420000E+02  0.1935385E+02  0.1577214E+02  0.1224748E+02  0.8751505E+01  0.5261205E+01  0.1759216E+01 -0.1766019E+01 -0.5320292E+01 -0.8903862E+01 -0.1251186E+02 -0.1613489E+02 -0.1975974E+02
 0.5440000E+02  0.1922385E+02  0.1566589E+02  0.1216547E+02  0.8693779E+01  0.5227326E+01  0.1748257E+01 -0.1755473E+01 -0.5290130E+01 -0.8856402E+01 -0.1244980E+02 -0.1606124E+02 -0.1967772E+02
 0.5460000E+02  0.1909312E+02  0.1555897E+02  0.1208287E+02  0.8635586E+01  0.5193138E+01  0.1737186E+01 -0.1744807E+01 -0.5259579E+01 -0.8808258E+01 -0.1238674E+02 -0.1598626E+02 -0.1959404E+02
 0.5480000E+02  0.1896168E+02  0.1545138E+02  0.1199970E+02  0.8576930E+01  0.5158644E+01  0.1726003E+01 -0.1734021E+01 -0.5228643E+01 -0.8759434E+01 -0.1232268E+02 -0.1590994E+02 -0.1950868E+02
 0.5500000E+02  0.1882953E+02  0.1534314E+02  0.1191594E+02  0.8517816E+01  0.5123846E+01  0.1714710E+01 -0.1723115E+01 -0.5197322E+01 -0.8709930E+01 -0.1225763E+02 -0.1583229E+02 -0.1942165E+02
 0.5520000E+02  0.1869668E+02  0.1523424E+02  0.1183162E+02  0.8458248E+01  0.5088748E+01  0.1703307E+01 -0.1712090E+01 -0.5165619E+01 -0.8659751E+01 -0.1219158E+02 -0.1575331E+02 -0.1933294E+02
 0.5540000E+02  0.1856315E+02  0.1512470E+02  0.1174673E+02  0.8398229E+01  0.5053350E+01  0.1691795E+01 -0.1700948E+01 -0.5133536E+01 -0.8608898E+01 -0.1212453E+02 -0.1567300E+02 -0.1924257E+02
 0.5560000E+02  0.1842893E+02  0.1501453E+02  0.1166128E+02  0.8337763E+01  0.5017657E+01  0.1680175E+01 -0.1689687E+01 -0.5101074E+01 -0.8557374E+01 -0.1205650E+02 -0.1559137E+02 -0.1915053E+02
 0.5580000E+02  0.1829403E+02  0.1490372E+02  0.1157528E+02  0.8276855E+01  0.4981669E+01  0.1668447E+01 -0.1678310E+01 -0.5068236E+01 -0.8505182E+01 -0.1198749E+02 -0.1550842E+02 -0.1905681E+02
 0.5600000E+02  0.1815847E+02  0.1479229E+02  0.1148873E+02  0.8215509E+01  0.4945390E+01  0.1656613E+01 -0.1666817E+01 -0.5035024E+01 -0.8452325E+01 -0.1191748E+02 -0.1542415E+02 -0.1896143E+02
 0.5620000E+02  0.1802224E+02  0.1468024E+02  0.1140164E+02  0.8153729E+01  0.4908821E+01  0.1644673E+01 -0.1655209E+01 -0.5001439E+01 -0.8398805E+01 -0.1184650E+02 -0.1533856E+02 -0.1886438E+02
 0.5640000E+02  0.1788536E+02  0.1456758E+02  0.1131400E+02  0.8091518E+01  0.4871967E+01  0.1632628E+01 -0.1643486E+01 -0.4967483E+01 -0.8344626E+01 -0.1177455E+02 -0.1525165E+02 -0.1876566E+02
 0.5660000E+02  0.1774784E+02  0.1445432E+02  0.1122584E+02  0.8028881E+01  0.4834827E+01  0.1620478E+01 -0.1631650E+01 -0.4933160E+01 -0.8289791E+01 -0.1170162E+02 -0.1516343E+02 -0.1866528E+02
 0.5680000E+02  0.1760968E+02  0.1434046E+02  0.1113715E+02  0.7965821E+01  0.4797407E+01  0.1608225E+01 -0.1619701E+01 -0.4898470E+01 -0.8234302E+01 -0.1162772E+02 -0.1507391E+02 -0.1856324E+02
 0.5700000E+02  0.1747090E+02  0.1422601E+02  0.1104794E+02  0.7902344E+01  0.4759707E+01  0.1595870E+01 -0.1607640E+01 -0.4863416E+01 -0.8178163E+01 -0.1155285E+02 -0.1498308E+02 -0.1845954E+02
 0.5720000E+02  0.1733148E+02  0.1411098E+02  0.1095822E+02  0.7838452E+01  0.4721730E+01  0.1583412E+01 -0.1595467E+01 -0.4828001E+01 -0.8121378E+01 -0.1147703E+02 -0.1489094E+02 -0.1835418E+02
 0.5740000E+02  0.1719146E+02  0.1399536E+02  0.1086798E+02  0.7774151E+01  0.4683479E+01  0.1570854E+01 -0.1583184E+01 -0.4792226E+01 -0.8063949E+01 -0.1140024E+02 -0.1479751E+02 -0.1824717E+02
 0.5760000E+02  0.1705082E+02  0.1387918E+02  0.1077724E+02  0.7709444E+01  0.4644956E+01  0.1558195E+01 -0.1570791E+01 -0.4756094E+01 -0.8005880E+01 -0.1132250E+02 -0.1470279E+02 -0.1813850E+02
 0.5780000E+02  0.1690959E+02  0.1376244E+02  0.1068600E+02  0.7644335E+01  0.4606165E+01  0.1545438E+01 -0.1558289E+01 -0.4719607E+01 -0.7947174E+01 -0.1124381E+02 -0.1460677E+02 -0.1802819E+02
 0.5800000E+02  0.1676776E+02  0.1364513E+02  0.1059427E+02  0.7578828E+01  0.4567106E+01  0.1532581E+01 -0.1545680E+01 -0.4682767E+01 -0.7887835E+01 -0.1116417E+02 -0.1450947E+02 -0.1791623E+02
 0.5820000E+02  0.1662534E+02  0.1352727E+02  0.1050205E+02  0.7512927E+01  0.4527783E+01  0.1519628E+01 -0.1532963E+01 -0.4645578E+01 -0.7827866E+01 -0.1108360E+02 -0.1441089E+02 -0.1780263E+02
 0.5840000E+02  0.1648235E+02  0.1340887E+02  0.1040934E+02  0.7446637E+01  0.4488199E+01  0.1506577E+01 -0.1520139E+01 -0.4608040E+01 -0.7767272E+01 -0.1100208E+02 -0.1431103E+02 -0.1768740E+02
 0.5860000E+02  0.1633878E+02  0.1328993E+02  0.1031616E+02  0.7379961E+01  0.4448356E+01  0.1493431E+01 -0.1507210E+01 -0.4570158E+01 -0.7706056E+01 -0.1091963E+02 -0.1420990E+02 -0.1757053E+02
 0.5880000E+02  0.1619465E+02  0.1317046E+02  0.1022250E+02  0.7312904E+01  0.4408256E+01  0.1480189E+01 -0.1494177E+01 -0.4531932E+01 -0.7644221E+01 -0.1083626E+02 -0.1410750E+02 -0.1745203E+02
 0.5900000E+02  0.1604996E+02  0.1305046E+02  0.1012838E+02  0.7245469E+01  0.4367902E+01  0.1466854E+01 -0.1481040E+01 -0.4493367E+01 -0.7581773E+01 -0.1075196E+02 -0.1400384E+02 -0.1733191E+02
 0.5920000E+02  0.1590472E+02  0.1292995E+02  0.1003380E+02  0.7177661E+01  0.4327297E+01  0.1453425E+01 -0.1467800E+01 -0.4454463E+01 -0.7518714E+01 -0.1066674E+02 -0.1389893E+02 -0.1721016E+02
 0.5940000E+02  0.1575894E+02  0.1280891E+02  0.9938756E+01  0.7109484E+01  0.4286443E+01  0.1439904E+01 -0.1454457E+01 -0.4415225E+01 -0.7455049E+01 -0.1058061E+02 -0.1379276E+02 -0.1708681E+02
 0.5960000E+02  0.1561262E+02  0.1268738E+02  0.9843265E+01  0.7040942E+01  0.4245342E+01  0.1426291E+01 -0.1441014E+01 -0.4375654E+01 -0.7390781E+01 -0.1049357E+02 -0.1368535E+02 -0.1696184E+02
 0.5980000E+02  0.1546576E+02  0.1256534E+02  0.9747328E+01  0.6972039E+01  0.4203998E+01  0.1412588E+01 -0.1427471E+01 -0.4335753E+01 -0.7325916E+01 -0.1040563E+02 -0.1357670E+02 -0.1683528E+02
 0.6000000E+02  0.1531839E+02  0.1244280E+02  0.9650951E+01  0.6902778E+01  0.4162413E+01  0.1398795E+01 -0.1413828E+01 -0.4295525E+01 -0.7260458E+01 -0.1031680E+02 -0.1346681E+02 -0.1670711E+02
 0.6020000E+02  0.1517050E+02  0.1231978E+02  0.9554139E+01  0.6833165E+01  0.4120590E+01  0.1384913E+01 -0.1400087E+01 -0.4254973E+01 -0.7194410E+01 -0.1022707E+02 -0.1335570E+02 -0.1657736E+02
 0.6040000E+02  0.1502209E+02  0.1219627E+02  0.9456896E+01  0.6763204E+01  0.4078531E+01  0.1370944E+01 -0.1386248E+01 -0.4214099E+01 -0.7127777E+01 -0.1013646E+02 -0.1324337E+02 -0.1644602E+02
 0.6060000E+02  0.1487319E+02  0.1207229E+02  0.9359230E+01  0.6692897E+01  0.4036239E+01  0.1356887E+01 -0.1372313E+01 -0.4172906E+01 -0.7060564E+01 -0.1004496E+02 -0.1312982E+02 -0.1631310E+02
 0.6080000E+02  0.1472378E+02  0.1194784E+02  0.9261144E+01  0.6622250E+01  0.3993716E+01  0.1342744E+01 -0.1358282E+01 -0.4131397E+01 -0.6992775E+01 -0.9952596E+01 -0.1301507E+02 -0.1617862E+02
 0.6100000E+02  0.1457389E+02  0.1182292E+02  0.9162644E+01  0.6551267E+01  0.3950965E+01  0.1328517E+01 -0.1344157E+01 -0.4089575E+01 -0.6924415E+01 -0.9859362E+01 -0.1289912E+02 -0.1604257E+02
 0.6120000E+02  0.1442351E+02  0.1169755E+02  0.9063735E+01  0.6479951E+01  0.3907989E+01  0.1314205E+01 -0.1329937E+01 -0.4047443E+01 -0.6855488E+01 -0.9765267E+01 -0.1278198E+02 -0.1590496E+02
 0.6140000E+02  0.1427266E+02  0.1157173E+02  0.8964423E+01  0.6408306E+01  0.3864790E+01  0.1299810E+01 -0.1315626E+01 -0.4005003E+01 -0.6786000E+01 -0.9670316E+01 -0.1266365E+02 -0.1576581E+02
 0.6160000E+02  0.1412134E+02  0.1144545E+02  0.8864712E+01  0.6336338E+01  0.3821371E+01  0.1285332E+01 -0.1301222E+01 -0.3962259E+01 -0.6715955E+01 -0.9574517E+01 -0.1254414E+02 -0.1562512E+02
 0.6180000E+02  0.1396955E+02  0.1131874E+02  0.8764608E+01  0.6264049E+01  0.3777735E+01  0.1270773E+01 -0.1286728E+01 -0.3919213E+01 -0.6645358E+01 -0.9477876E+01 -0.1242346E+02 -0.1548290E+02
 0.6200000E+02  0.1381730E+02  0.1119160E+02  0.8664117E+01  0.6191445E+01  0.3733884E+01  0.1256134E+01 -0.1272144E+01 -0.3875869E+01 -0.6574215E+01 -0.9380400E+01 -0.1230162E+02 -0.1533915E+02
 0.6220000E+02  0.1366460E+02  0.1106402E+02  0.8563242E+01  0.6118529E+01  0.3689822E+01  0.1241415E+01 -0.1257471E+01 -0.3832230E+01 -0.6502529E+01 -0.9282096E+01 -0.1217863E+02 -0.1519390E+02
 0.6240000E+02  0.1351146E+02  0.1093603E+02  0.8461990E+01  0.6045304E+01  0.3645549E+01  0.1226618E+01 -0.1242710E+01 -0.3788298E+01 -0.6430307E+01 -0.9182970E+01 -0.1205450E+02 -0.1504713E+02
 0.6260000E+02  0.1335788E+02  0.1080762E+02  0.8360366E+01  0.5971776E+01  0.3601071E+01  0.1211743E+01 -0.1227863E+01 -0.3744077E+01 -0.6357553E+01 -0.9083030E+01 -0.1192923E+02 -0.1489888E+02
 0.6280000E+02  0.1320387E+02  0.1067879E+02  0.8258375E+01  0.5897949E+01  0.3556388E+01  0.1196791E+01 -0.1212929E+01 -0.3699570E+01 -0.6284273E+01 -0.8982283E+01 -0.1180283E+02 -0.1474914E+02
 0.6300000E+02  0.1304943E+02  0.1054957E+02  0.8156021E+01  0.5823825E+01  0.3511504E+01  0.1181764E+01 -0.1197911E+01 -0.3654780E+01 -0.6210473E+01 -0.8880737E+01 -0.1167531E+02 -0.1459792E+02
 0.6320000E+02  0.1289457E+02  0.1041994E+02  0.8053311E+01  0.5749411E+01  0.3466421E+01  0.1166662E+01 -0.1182809E+01 -0.3609710E+01 -0.6136156E+01 -0.8778398E+01 -0.1154668E+02 -0.1444524E+02
 0.6340000E+02  0.1273929E+02  0.1028992E+02  0.7950248E+01  0.5674709E+01  0.3421143E+01  0.1151486E+01 -0.1167625E+01 -0.3564364E+01 -0.6061330E+01 -0.8675275E+01 -0.1141695E+02 -0.1429111E+02
 0.6360000E+02  0.1258361E+02  0.1015952E+02  0.7846839E+01  0.5599724E+01  0.3375671E+01  0.1136238E+01 -0.1152359E+01 -0.3518745E+01 -0.5985999E+01 -0.8571375E+01 -0.1128614E+02 -0.1413553E+02
 0.6380000E+02  0.1242753E+02  0.1002873E+02  0.7743089E+01  0.5524459E+01  0.3330009E+01  0.1120918E+01 -0.1137012E+01 -0.3472856E+01 -0.5910169E+01 -0.8466705E+01 -0.1115424E+02 -0.1397852E+02
 0.6400000E+02  0.1227105E+02  0.9897571E+01  0.7639002E+01  0.5448920E+01  0.3284159E+01  0.1105527E+01 -0.1121586E+01 -0.3426700E+01 -0.5833846E+01 -0.8361275E+01 -0.1102127E+02 -0.1382009E+02
 0.6420000E+02  0.1211418E+02  0.9766039E+01  0.7534583E+01  0.5373109E+01  0.3238124E+01  0.1090066E+01 -0.1106081E+01 -0.3380281E+01 -0.5757036E+01 -0.8255092E+01 -0.1088724E+02 -0.1366025E+02
 0.6440000E+02  0.1195693E+02  0.9634144E+01  0.7429838E+01  0.5297032E+01  0.3191907E+01  0.1074537E+01 -0.1090499E+01 -0.3333601E+01 -0.5679744E+01 -0.8148164E+01 -0.1075216E+02 -0.1349902E+02
 0.6460000E+02  0.1179930E+02  0.9501890E+01  0.7324773E+01  0.5220692E+01  0.3145510E+01  0.1058939E+01 -0.1074840E+01 -0.3286666E+01 -0.5601976E+01 -0.8040499E+01 -0.1061604E+02 -0.1333640E+02
 0.6480000E+02  0.1164130E+02  0.9369283E+01  0.7219390E+01  0.5144093E+01  0.3098937E+01  0.1043275E+01 -0.1059107E+01 -0.3239477E+01 -0.5523738E+01 -0.7932107E+01 -0.1047890E+02 -0.1317241E+02
 0.6500000E+02  0.1148294E+02  0.9236329E+01  0.7113697E+01  0.5067240E+01  0.3052189E+01  0.1027546E+01 -0.1043299E+01 -0.3192039E+01 -0.5445036E+01 -0.7822994E+01 -0.1034073E+02 -0.1300707E+02
 0.6520000E+02  0.1132421E+02  0.9103034E+01  0.7007698E+01  0.4990136E+01  0.3005270E+01  0.1011751E+01 -0.1027418E+01 -0.3144354E+01 -0.5365877E+01 -0.7713171E+01 -0.1020156E+02 -0.1284037E+02
 0.6540000E+02  0.1116514E+02  0.8969403E+01  0.6901398E+01  0.4912785E+01  0.2958183E+01  0.9958925E+00 -0.1011464E+01 -0.3096427E+01 -0.5286265E+01 -0.7602646E+01 -0.1006139E+02 -0.1267235E+02
 0.6560000E+02  0.1100571E+02  0.8835442E+01  0.6794801E+01  0.4835193E+01  0.2910929E+01  0.9799714E+00 -0.9954404E+00 -0.3048261E+01 -0.5206209E+01 -0.7491428E+01 -0.9920241E+01 -0.1250301E+02
 0.6580000E+02  0.1084594E+02  0.8701156E+01  0.6687914E+01  0.4757362E+01  0.2863512E+01  0.9639885E+00 -0.9793466E+00 -0.2999859E+01 -0.5125712E+01 -0.7379525E+01 -0.9778117E+01 -0.1233236E+02
 0.6600000E+02  0.1068584E+02  0.8566552E+01  0.6580740E+01  0.4679296E+01  0.2815936E+01  0.9479448E+00 -0.9631841E+00 -0.2951225E+01 -0.5044783E+01 -0.7266947E+01 -0.9635033E+01 -0.1216042E+02
 0.6620000E+02  0.1052540E+02  0.8431633E+01  0.6473286E+01  0.4601001E+01  0.2768201E+01  0.9318415E+00 -0.9469541E+00 -0.2902363E+01 -0.4963427E+01 -0.7153703E+01 -0.9491000E+01 -0.1198721E+02
 0.6640000E+02  0.1036464E+02  0.8296407E+01  0.6365556E+01  0.4522480E+01  0.2720312E+01  0.9156796E+00 -0.9306576E+00 -0.2853276E+01 -0.4881651E+01 -0.7039803E+01 -0.9346031E+01 -0.1181273E+02
 0.6660000E+02  0.1020356E+02  0.8160878E+01  0.6257554E+01  0.4443736E+01  0.2672271E+01  0.8994599E+00 -0.9142958E+00 -0.2803968E+01 -0.4799461E+01 -0.6925255E+01 -0.9200137E+01 -0.1163701E+02
 0.6680000E+02  0.1004217E+02  0.8025052E+01  0.6149287E+01  0.4364775E+01  0.2624080E+01  0.8831837E+00 -0.8978698E+00 -0.2754443E+01 -0.4716863E+01 -0.6810070E+01 -0.9053333E+01 -0.1146006E+02
 0.6700000E+02  0.9880469E+01  0.7888934E+01  0.6040758E+01  0.4285600E+01  0.2575743E+01  0.8668519E+00 -0.8813808E+00 -0.2704704E+01 -0.4633865E+01 -0.6694257E+01 -0.8905629E+01 -0.1128190E+02
 0.6720000E+02  0.9718466E+01  0.7752531E+01  0.5931974E+01  0.4206216E+01  0.2527262E+01  0.8504655E+00 -0.8648299E+00 -0.2654755E+01 -0.4550473E+01 -0.6577825E+01 -0.8757040E+01 -0.1110253E+02
 0.6740000E+02  0.9556167E+01  0.7615846E+01  0.5822938E+01  0.4126626E+01  0.2478640E+01  0.8340257E+00 -0.8482182E+00 -0.2604600E+01 -0.4466694E+01 -0.6460785E+01 -0.8607578E+01 -0.1092199E+02
 0.6760000E+02  0.9393577E+01  0.7478887E+01  0.5713656E+01  0.4046834E+01  0.2429881E+01  0.8175334E+00 -0.8315470E+00 -0.2554242E+01 -0.4382534E+01 -0.6343147E+01 -0.8457256E+01 -0.1074027E+02
 0.6780000E+02  0.9230701E+01  0.7341657E+01  0.5604132E+01  0.3966845E+01  0.2380986E+01  0.8009897E+00 -0.8148174E+00 -0.2503686E+01 -0.4298000E+01 -0.6224921E+01 -0.8306089E+01 -0.1055741E+02
 0.6800000E+02  0.9067546E+01  0.7204163E+01  0.5494372E+01  0.3886662E+01  0.2331958E+01  0.7843957E+00 -0.7980304E+00 -0.2452935E+01 -0.4213100E+01 -0.6106116E+01 -0.8154089E+01 -0.1037341E+02
 0.6820000E+02  0.8904116E+01  0.7066410E+01  0.5384381E+01  0.3806290E+01  0.2282800E+01  0.7677523E+00 -0.7811875E+00 -0.2401993E+01 -0.4127839E+01 -0.5986743E+01 -0.8001270E+01 -0.1018830E+02
 0.6840000E+02  0.8740418E+01  0.6928403E+01  0.5274163E+01  0.3725733E+01  0.2233516E+01  0.7510607E+00 -0.7642895E+00 -0.2350864E+01 -0.4042225E+01 -0.5866813E+01 -0.7847646E+01 -0.1000209E+02
 0.6860000E+02  0.8576456E+01  0.6790148E+01  0.5163723E+01  0.3644995E+01  0.2184108E+01  0.7343220E+00 -0.7473379E+00 -0.2299551E+01 -0.3956265E+01 -0.5746335E+01 -0.7693231E+01 -0.9814800E+01
 0.6880000E+02  0.8412235E+01  0.6651650E+01  0.5053067E+01  0.3564079E+01  0.2134578E+01  0.7175370E+00 -0.7303337E+00 -0.2248060E+01 -0.3869967E+01 -0.5625321E+01 -0.7538040E+01 -0.9626446E+01
 0.6900000E+02  0.8247763E+01  0.6512914E+01  0.4942199E+01  0.3482991E+01  0.2084929E+01  0.7007070E+00 -0.7132781E+00 -0.2196393E+01 -0.3783336E+01 -0.5503782E+01 -0.7382086E+01 -0.9437048E+01
 0.6920000E+02  0.8083043E+01  0.6373946E+01  0.4831123E+01  0.3401733E+01  0.2035165E+01  0.6838330E+00 -0.6961724E+00 -0.2144555E+01 -0.3696380E+01 -0.5381726E+01 -0.7225385E+01 -0.9246623E+01
 0.6940000E+02  0.7918081E+01  0.6234750E+01  0.4719846E+01  0.3320311E+01  0.1985288E+01  0.6669161E+00 -0.6790177E+00 -0.2092549E+01 -0.3609107E+01 -0.5259167E+01 -0.7067950E+01 -0.9055191E+01
 0.6960000E+02  0.7752883E+01  0.6095333E+01  0.4608371E+01  0.3238728E+01  0.1935301E+01  0.6499573E+00 -0.6618152E+00 -0.2040379E+01 -0.3521524E+01 -0.5136114E+01 -0.6909798E+01 -0.8862770E+01
 0.6980000E+02  0.7587454E+01  0.5955698E+01  0.4496704E+01  0.3156988E+01  0.1885207E+01  0.6329577E+00 -0.6445661E+00 -0.1988051E+01 -0.3433638E+01 -0.5012578E+01 -0.6750942E+01 -0.8669379E+01
 0.7000000E+02  0.7421799E+01  0.5815853E+01  0.4384850E+01  0.3075096E+01  0.1835008E+01  0.6159184E+00 -0.6272717E+00 -0.1935567E+01 -0.3345456E+01 -0.4888571E+01 -0.6591399E+01 -0.8475038E+01
 0.7020000E+02  0.7255923E+01  0.5675801E+01  0.4272812E+01  0.2993054E+01  0.1784708E+01  0.5988404E+00 -0.6099331E+00 -0.1882931E+01 -0.3256986E+01 -0.4764104E+01 -0.6431182E+01 -0.8279766E+01
 0.7040000E+02  0.7089832E+01  0.5535549E+01  0.4160597E+01  0.2910869E+01  0.1734308E+01  0.5817248E+00 -0.5925515E+00 -0.1830148E+01 -0.3168234E+01 -0.4639187E+01 -0.6270308E+01 -0.8083583E+01
 0.7060000E+02  0.6923531E+01  0.5395100E+01  0.4048209E+01  0.2828542E+01  0.1683813E+01  0.5645727E+00 -0.5751283E+00 -0.1777222E+01 -0.3079210E+01 -0.4513833E+01 -0.6108792E+01 -0.7886508E+01
 0.7080000E+02  0.6757026E+01  0.5254461E+01  0.3935652E+01  0.2746080E+01  0.1633225E+01  0.5473853E+00 -0.5576645E+00 -0.1724156E+01 -0.2989919E+01 -0.4388053E+01 -0.5946650E+01 -0.7688563E+01
 0.7100000E+02  0.6590321E+01  0.5113637E+01  0.3822932E+01  0.2663485E+01  0.1582546E+01  0.5301635E+00 -0.5401614E+00 -0.1670956E+01 -0.2900371E+01 -0.4261858E+01 -0.5783898E+01 -0.7489767E+01
 0.7120000E+02  0.6423421E+01  0.4972633E+01  0.3710054E+01  0.2580761E+01  0.1531780E+01  0.5129084E+00 -0.5226204E+00 -0.1617624E+01 -0.2810571E+01 -0.4135259E+01 -0.5620551E+01 -0.7290142E+01
 0.7140000E+02  0.6256333E+01  0.4831453E+01  0.3597021E+01  0.2497914E+01  0.1480929E+01  0.4956212E+00 -0.5050424E+00 -0.1564166E+01 -0.2720528E+01 -0.4008269E+01 -0.5456625E+01 -0.7089707E+01
 0.7160000E+02  0.6089061E+01  0.4690104E+01  0.3483840E+01  0.2414946E+01  0.1429997E+01  0.4783029E+00 -0.4874289E+00 -0.1510585E+01 -0.2630250E+01 -0.3880898E+01 -0.5292138E+01 -0.6888483E+01
 0.7180000E+02  0.5921610E+01  0.4548590E+01  0.3370515E+01  0.2331862E+01  0.1378985E+01  0.4609546E+00 -0.4697811E+00 -0.1456885E+01 -0.2539743E+01 -0.3753160E+01 -0.5127104E+01 -0.6686493E+01
 0.7200000E+02  0.5753985E+01  0.4406917E+01  0.3257050E+01  0.2248666E+01  0.1327898E+01  0.4435774E+00 -0.4521002E+00 -0.1403071E+01 -0.2449017E+01 -0.3625065E+01 -0.4961541E+01 -0.6483757E+01
 0.7220000E+02  0.5586192E+01  0.4265089E+01  0.3143450E+01  0.2165361E+01  0.1276737E+01  0.4261724E+00 -0.4343873E+00 -0.1349147E+01 -0.2358078E+01 -0.3496625E+01 -0.4795465E+01 -0.6280297E+01
 0.7240000E+02  0.5418235E+01  0.4123111E+01  0.3029721E+01  0.2081953E+01  0.1225505E+01  0.4087407E+00 -0.4166439E+00 -0.1295117E+01 -0.2266935E+01 -0.3367853E+01 -0.4628893E+01 -0.6076135E+01
 0.7260000E+02  0.5250121E+01  0.3980990E+01  0.2915867E+01  0.1998445E+01  0.1174206E+01  0.3912834E+00 -0.3988711E+00 -0.1240985E+01 -0.2175594E+01 -0.3238760E+01 -0.4461841E+01 -0.5871292E+01
 0.7280000E+02  0.5081853E+01  0.3838729E+01  0.2801893E+01  0.1914841E+01  0.1122842E+01  0.3738015E+00 -0.3810702E+00 -0.1186756E+01 -0.2084065E+01 -0.3109359E+01 -0.4294326E+01 -0.5665791E+01
 0.7300000E+02  0.4913437E+01  0.3696334E+01  0.2687803E+01  0.1831145E+01  0.1071417E+01  0.3562963E+00 -0.3632424E+00 -0.1132433E+01 -0.1992355E+01 -0.2979661E+01 -0.4126365E+01 -0.5459654E+01
 0.7320000E+02  0.4744878E+01  0.3553810E+01  0.2573602E+01  0.1747362E+01  0.1019932E+01  0.3387687E+00 -0.3453890E+00 -0.1078021E+01 -0.1900471E+01 -0.2849679E+01 -0.3957976E+01 -0.5252903E+01
 0.7340000E+02  0.4576181E+01  0.3411163E+01  0.2459296E+01  0.1663495E+01  0.9683914E+00  0.3212199E+00 -0.3275112E+00 -0.1023525E+01 -0.1808422E+01 -0.2719425E+01 -0.3789175E+01 -0.5045560E+01
 0.7360000E+02  0.4407351E+01  0.3268396E+01  0.2344888E+01  0.1579548E+01  0.9167971E+00  0.3036509E+00 -0.3096104E+00 -0.9689479E+00 -0.1716216E+01 -0.2588911E+01 -0.3619979E+01 -0.4837649E+01
