 0.8160000E+00  0.4094561E-01  0.1458686E+00  0.2408500E+00  0.3456757E+00  0.5382199E+00  0.7462542E+00  0.7167270E+00  0.5959258E+00  0.8260915E+00  0.1689263E+01  0.2729914E+01  0.3383169E+01  0.3150926E+01  0.3152051E+01  0.3925800E+01  0.3627179E+01  0.1861647E+01  0.4251899E+00  0.9857001E-01
 0.8165000E+00  0.4099804E-01  0.1457743E+00  0.2406073E+00  0.3465622E+00  0.5411673E+00  0.7503601E+00  0.7163559E+00  0.5923609E+00  0.8195615E+00  0.1671993E+01  0.2708161E+01  0.3369085E+01  0.3146285E+01  0.3160720E+01  0.3955142E+01  0.3663499E+01  0.1876594E+01  0.4224797E+00  0.9751699E-01
 0.8170000E+00  0.4104925E-01  0.1456744E+00  0.2403603E+00  0.3474498E+00  0.5441087E+00  0.7544547E+00  0.7159957E+00  0.5887999E+00  0.8131205E+00  0.1654892E+01  0.2686501E+01  0.3354975E+01  0.3141516E+01  0.3169274E+01  0.3984646E+01  0.3700209E+01  0.1891829E+01  0.4198645E+00  0.9647847E-01
 0.8175000E+00  0.4109924E-01  0.1455689E+00  0.2401091E+00  0.3483384E+00  0.5470435E+00  0.7585368E+00  0.7156458E+00  0.5852444E+00  0.8067693E+00  0.1637960E+01  0.2664935E+01  0.3340842E+01  0.3136618E+01  0.3177711E+01  0.4014311E+01  0.3737313E+01  0.1907354E+01  0.4173453E+00  0.9545472E-01
 0.8180000E+00  0.4114797E-01  0.1454579E+00  0.2398536E+00  0.3492275E+00  0.5499710E+00  0.7626051E+00  0.7153058E+00  0.5816957E+00  0.8005088E+00  0.1621196E+01  0.2643464E+01  0.3326687E+01  0.3131592E+01  0.3186029E+01  0.4044138E+01  0.3774811E+01  0.1923172E+01  0.4149229E+00  0.9444597E-01
 0.8185000E+00  0.4119542E-01  0.1453411E+00  0.2395938E+00  0.3501171E+00  0.5528904E+00  0.7666583E+00  0.7149749E+00  0.5781550E+00  0.7943401E+00  0.1604600E+01  0.2622088E+01  0.3312512E+01  0.3126439E+01  0.3194224E+01  0.4074125E+01  0.3812709E+01  0.1939285E+01  0.4125984E+00  0.9345250E-01
 0.8190000E+00  0.4124157E-01  0.1452187E+00  0.2393296E+00  0.3510069E+00  0.5558010E+00  0.7706950E+00  0.7146527E+00  0.5746237E+00  0.7882641E+00  0.1588172E+01  0.2600807E+01  0.3298318E+01  0.3121159E+01  0.3202295E+01  0.4104272E+01  0.3851009E+01  0.1955697E+01  0.4103727E+00  0.9247457E-01
 0.8195000E+00  0.4128641E-01  0.1450904E+00  0.2390609E+00  0.3518964E+00  0.5587021E+00  0.7747139E+00  0.7143384E+00  0.5711029E+00  0.7822821E+00  0.1571911E+01  0.2579621E+01  0.3284108E+01  0.3115752E+01  0.3210238E+01  0.4134578E+01  0.3889713E+01  0.1972409E+01  0.4082466E+00  0.9151246E-01
 0.8200000E+00  0.4132990E-01  0.1449564E+00  0.2387877E+00  0.3527856E+00  0.5615928E+00  0.7787136E+00  0.7140314E+00  0.5675940E+00  0.7763951E+00  0.1555816E+01  0.2558532E+01  0.3269883E+01  0.3110220E+01  0.3218052E+01  0.4165043E+01  0.3928825E+01  0.1989424E+01  0.4062211E+00  0.9056646E-01
 0.8205000E+00  0.4137203E-01  0.1448165E+00  0.2385099E+00  0.3536740E+00  0.5644726E+00  0.7826928E+00  0.7137310E+00  0.5640979E+00  0.7706045E+00  0.1539889E+01  0.2537540E+01  0.3255645E+01  0.3104563E+01  0.3225733E+01  0.4195666E+01  0.3968348E+01  0.2006745E+01  0.4042972E+00  0.8963685E-01
 0.8210000E+00  0.4141277E-01  0.1446707E+00  0.2382276E+00  0.3545615E+00  0.5673405E+00  0.7866501E+00  0.7134365E+00  0.5606158E+00  0.7649116E+00  0.1524128E+01  0.2516644E+01  0.3241395E+01  0.3098781E+01  0.3233281E+01  0.4226445E+01  0.4008286E+01  0.2024376E+01  0.4024757E+00  0.8872394E-01
 0.8215000E+00  0.4145211E-01  0.1445190E+00  0.2379405E+00  0.3554476E+00  0.5701957E+00  0.7905840E+00  0.7131471E+00  0.5571488E+00  0.7593178E+00  0.1508534E+01  0.2495845E+01  0.3227135E+01  0.3092874E+01  0.3240690E+01  0.4257382E+01  0.4048641E+01  0.2042318E+01  0.4007574E+00  0.8782805E-01
 0.8220000E+00  0.4149002E-01  0.1443613E+00  0.2376488E+00  0.3563321E+00  0.5730376E+00  0.7944932E+00  0.7128621E+00  0.5536980E+00  0.7538247E+00  0.1493106E+01  0.2475143E+01  0.3212868E+01  0.3086845E+01  0.3247961E+01  0.4288475E+01  0.4089418E+01  0.2060576E+01  0.3991434E+00  0.8694948E-01
 0.8225000E+00  0.4152648E-01  0.1441975E+00  0.2373523E+00  0.3572147E+00  0.5758651E+00  0.7983762E+00  0.7125806E+00  0.5502644E+00  0.7484338E+00  0.1477846E+01  0.2454539E+01  0.3198594E+01  0.3080693E+01  0.3255089E+01  0.4319724E+01  0.4130619E+01  0.2079151E+01  0.3976344E+00  0.8608857E-01
 0.8230000E+00  0.4156148E-01  0.1440277E+00  0.2370510E+00  0.3580950E+00  0.5786776E+00  0.8022315E+00  0.7123018E+00  0.5468491E+00  0.7431470E+00  0.1462753E+01  0.2434032E+01  0.3184314E+01  0.3074418E+01  0.3262073E+01  0.4351129E+01  0.4172249E+01  0.2098048E+01  0.3962314E+00  0.8524565E-01
 0.8235000E+00  0.4159499E-01  0.1438518E+00  0.2367449E+00  0.3589728E+00  0.5814740E+00  0.8060577E+00  0.7120249E+00  0.5434530E+00  0.7379661E+00  0.1447827E+01  0.2413623E+01  0.3170032E+01  0.3068022E+01  0.3268909E+01  0.4382689E+01  0.4214312E+01  0.2117269E+01  0.3949350E+00  0.8442106E-01
 0.8240000E+00  0.4162699E-01  0.1436698E+00  0.2364338E+00  0.3598476E+00  0.5842536E+00  0.8098531E+00  0.7117490E+00  0.5400772E+00  0.7328930E+00  0.1433069E+01  0.2393311E+01  0.3155747E+01  0.3061504E+01  0.3275596E+01  0.4414403E+01  0.4256810E+01  0.2136818E+01  0.3937461E+00  0.8361516E-01
 0.8245000E+00  0.4165746E-01  0.1434816E+00  0.2361177E+00  0.3607190E+00  0.5870155E+00  0.8136164E+00  0.7114733E+00  0.5367228E+00  0.7279299E+00  0.1418480E+01  0.2373097E+01  0.3141462E+01  0.3054867E+01  0.3282131E+01  0.4446272E+01  0.4299749E+01  0.2156698E+01  0.3926656E+00  0.8282830E-01
 0.8250000E+00  0.4168639E-01  0.1432872E+00  0.2357966E+00  0.3615868E+00  0.5897586E+00  0.8173459E+00  0.7111968E+00  0.5333906E+00  0.7230792E+00  0.1404060E+01  0.2352981E+01  0.3127178E+01  0.3048110E+01  0.3288511E+01  0.4478295E+01  0.4343132E+01  0.2176913E+01  0.3916941E+00  0.8206084E-01
 0.8255000E+00  0.4171375E-01  0.1430866E+00  0.2354704E+00  0.3624505E+00  0.5924821E+00  0.8210400E+00  0.7109185E+00  0.5300818E+00  0.7183431E+00  0.1389809E+01  0.2332962E+01  0.3112897E+01  0.3041234E+01  0.3294734E+01  0.4510472E+01  0.4386963E+01  0.2197465E+01  0.3908324E+00  0.8131317E-01
 0.8260000E+00  0.4173952E-01  0.1428797E+00  0.2351390E+00  0.3633097E+00  0.5951848E+00  0.8246970E+00  0.7106375E+00  0.5267974E+00  0.7137245E+00  0.1375729E+01  0.2313041E+01  0.3098620E+01  0.3034240E+01  0.3300798E+01  0.4542803E+01  0.4431247E+01  0.2218360E+01  0.3900812E+00  0.8058565E-01
 0.8265000E+00  0.4176368E-01  0.1426664E+00  0.2348024E+00  0.3641640E+00  0.5978659E+00  0.8283154E+00  0.7103529E+00  0.5235384E+00  0.7092261E+00  0.1361821E+01  0.2293217E+01  0.3084349E+01  0.3027128E+01  0.3306700E+01  0.4575288E+01  0.4475988E+01  0.2239600E+01  0.3894412E+00  0.7987867E-01
 0.8270000E+00  0.4178622E-01  0.1424469E+00  0.2344604E+00  0.3650129E+00  0.6005242E+00  0.8318934E+00  0.7100637E+00  0.5203059E+00  0.7048509E+00  0.1348085E+01  0.2273490E+01  0.3070084E+01  0.3019900E+01  0.3312438E+01  0.4607927E+01  0.4521191E+01  0.2261190E+01  0.3889129E+00  0.7919261E-01
 0.8275000E+00  0.4180711E-01  0.1422210E+00  0.2341129E+00  0.3658560E+00  0.6031587E+00  0.8354292E+00  0.7097687E+00  0.5171011E+00  0.7006023E+00  0.1334524E+01  0.2253859E+01  0.3055827E+01  0.3012556E+01  0.3318009E+01  0.4640719E+01  0.4566860E+01  0.2283133E+01  0.3884971E+00  0.7852787E-01
 0.8280000E+00  0.4182632E-01  0.1419886E+00  0.2337600E+00  0.3666927E+00  0.6057681E+00  0.8389211E+00  0.7094671E+00  0.5139250E+00  0.6964839E+00  0.1321137E+01  0.2234325E+01  0.3041581E+01  0.3005098E+01  0.3323411E+01  0.4673665E+01  0.4613000E+01  0.2305433E+01  0.3881943E+00  0.7788484E-01
 0.8285000E+00  0.4184385E-01  0.1417498E+00  0.2334014E+00  0.3675225E+00  0.6083514E+00  0.8423671E+00  0.7091576E+00  0.5107790E+00  0.6924993E+00  0.1307928E+01  0.2214886E+01  0.3027345E+01  0.2997525E+01  0.3328642E+01  0.4706765E+01  0.4659616E+01  0.2328095E+01  0.3880049E+00  0.7726390E-01
 0.8290000E+00  0.4185966E-01  0.1415045E+00  0.2330371E+00  0.3683449E+00  0.6109071E+00  0.8457654E+00  0.7088393E+00  0.5076642E+00  0.6886529E+00  0.1294898E+01  0.2195542E+01  0.3013121E+01  0.2989840E+01  0.3333700E+01  0.4740019E+01  0.4706713E+01  0.2351122E+01  0.3879296E+00  0.7666547E-01
 0.8295000E+00  0.4187373E-01  0.1412527E+00  0.2326670E+00  0.3691593E+00  0.6134341E+00  0.8491140E+00  0.7085110E+00  0.5045821E+00  0.6849491E+00  0.1282048E+01  0.2176294E+01  0.2998910E+01  0.2982043E+01  0.3338582E+01  0.4773427E+01  0.4754296E+01  0.2374520E+01  0.3879687E+00  0.7608992E-01
 0.8300000E+00  0.4188605E-01  0.1409943E+00  0.2322908E+00  0.3699650E+00  0.6159309E+00  0.8524107E+00  0.7081715E+00  0.5015339E+00  0.6813928E+00  0.1269382E+01  0.2157139E+01  0.2984715E+01  0.2974135E+01  0.3343286E+01  0.4806989E+01  0.4802370E+01  0.2398292E+01  0.3881227E+00  0.7553765E-01
 0.8305000E+00  0.4189657E-01  0.1407292E+00  0.2319085E+00  0.3707614E+00  0.6183961E+00  0.8556535E+00  0.7078196E+00  0.4985213E+00  0.6779893E+00  0.1256901E+01  0.2138077E+01  0.2970535E+01  0.2966117E+01  0.3347811E+01  0.4840707E+01  0.4850941E+01  0.2422442E+01  0.3883920E+00  0.7500905E-01
 0.8310000E+00  0.4190529E-01  0.1404575E+00  0.2315199E+00  0.3715478E+00  0.6208282E+00  0.8588401E+00  0.7074542E+00  0.4955458E+00  0.6747444E+00  0.1244610E+01  0.2119108E+01  0.2956372E+01  0.2957991E+01  0.3352153E+01  0.4874580E+01  0.4900015E+01  0.2446977E+01  0.3887768E+00  0.7450451E-01
 0.8315000E+00  0.4191217E-01  0.1401791E+00  0.2311248E+00  0.3723235E+00  0.6232255E+00  0.8619683E+00  0.7070740E+00  0.4926091E+00  0.6716643E+00  0.1232509E+01  0.2100229E+01  0.2942227E+01  0.2949758E+01  0.3356312E+01  0.4908610E+01  0.4949596E+01  0.2471899E+01  0.3892775E+00  0.7402438E-01
 0.8320000E+00  0.4191718E-01  0.1398939E+00  0.2307230E+00  0.3730875E+00  0.6255864E+00  0.8650354E+00  0.7066777E+00  0.4897131E+00  0.6687559E+00  0.1220604E+01  0.2081442E+01  0.2928101E+01  0.2941419E+01  0.3360286E+01  0.4942796E+01  0.4999691E+01  0.2497214E+01  0.3898944E+00  0.7356905E-01
 0.8325000E+00  0.4192029E-01  0.1396018E+00  0.2303142E+00  0.3738391E+00  0.6279091E+00  0.8680391E+00  0.7062640E+00  0.4868598E+00  0.6660267E+00  0.1208899E+01  0.2062743E+01  0.2913996E+01  0.2932976E+01  0.3364072E+01  0.4977139E+01  0.5050306E+01  0.2522927E+01  0.3906275E+00  0.7313886E-01
 0.8330000E+00  0.4192147E-01  0.1393029E+00  0.2298983E+00  0.3745773E+00  0.6301915E+00  0.8709765E+00  0.7058315E+00  0.4840514E+00  0.6634849E+00  0.1197396E+01  0.2044132E+01  0.2899911E+01  0.2924430E+01  0.3367669E+01  0.5011640E+01  0.5101446E+01  0.2549042E+01  0.3914772E+00  0.7273417E-01
 0.8335000E+00  0.4192068E-01  0.1389969E+00  0.2294749E+00  0.3753012E+00  0.6324317E+00  0.8738449E+00  0.7053787E+00  0.4812903E+00  0.6611395E+00  0.1186103E+01  0.2025607E+01  0.2885849E+01  0.2915783E+01  0.3371076E+01  0.5046300E+01  0.5153118E+01  0.2575566E+01  0.3924434E+00  0.7235529E-01
 0.8340000E+00  0.4191789E-01  0.1386839E+00  0.2290438E+00  0.3760096E+00  0.6346275E+00  0.8766413E+00  0.7049044E+00  0.4785790E+00  0.6590003E+00  0.1175023E+01  0.2007167E+01  0.2871810E+01  0.2907037E+01  0.3374291E+01  0.5081121E+01  0.5205327E+01  0.2602502E+01  0.3935262E+00  0.7200254E-01
 0.8345000E+00  0.4191306E-01  0.1383637E+00  0.2286046E+00  0.3767013E+00  0.6367765E+00  0.8793623E+00  0.7044068E+00  0.4759204E+00  0.6570782E+00  0.1164164E+01  0.1988810E+01  0.2857794E+01  0.2898194E+01  0.3377314E+01  0.5116102E+01  0.5258082E+01  0.2629857E+01  0.3947258E+00  0.7167621E-01
 0.8350000E+00  0.4190613E-01  0.1380363E+00  0.2281569E+00  0.3773752E+00  0.6388762E+00  0.8820048E+00  0.7038845E+00  0.4733177E+00  0.6553852E+00  0.1153531E+01  0.1970534E+01  0.2843802E+01  0.2889255E+01  0.3380143E+01  0.5151245E+01  0.5311387E+01  0.2657634E+01  0.3960419E+00  0.7137658E-01
 0.8355000E+00  0.4189708E-01  0.1377014E+00  0.2277003E+00  0.3780298E+00  0.6409238E+00  0.8845649E+00  0.7033358E+00  0.4707742E+00  0.6539345E+00  0.1143134E+01  0.1952337E+01  0.2829836E+01  0.2880223E+01  0.3382777E+01  0.5186553E+01  0.5365249E+01  0.2685841E+01  0.3974747E+00  0.7110389E-01
 0.8360000E+00  0.4188583E-01  0.1373591E+00  0.2272344E+00  0.3786636E+00  0.6429164E+00  0.8870389E+00  0.7027590E+00  0.4682940E+00  0.6527407E+00  0.1132979E+01  0.1934216E+01  0.2815895E+01  0.2871101E+01  0.3385217E+01  0.5222025E+01  0.5419675E+01  0.2714482E+01  0.3990238E+00  0.7085838E-01
 0.8365000E+00  0.4187235E-01  0.1370091E+00  0.2267586E+00  0.3792751E+00  0.6448509E+00  0.8894226E+00  0.7021524E+00  0.4658811E+00  0.6518201E+00  0.1123078E+01  0.1916170E+01  0.2801980E+01  0.2861890E+01  0.3387460E+01  0.5257663E+01  0.5474673E+01  0.2743562E+01  0.4006893E+00  0.7064024E-01
 0.8370000E+00  0.4185655E-01  0.1366513E+00  0.2262723E+00  0.3798624E+00  0.6467238E+00  0.8917115E+00  0.7015140E+00  0.4635404E+00  0.6511906E+00  0.1113440E+01  0.1898195E+01  0.2788091E+01  0.2852594E+01  0.3389509E+01  0.5293470E+01  0.5530248E+01  0.2773088E+01  0.4024708E+00  0.7044964E-01
 0.8375000E+00  0.4183839E-01  0.1362855E+00  0.2257749E+00  0.3804237E+00  0.6485313E+00  0.8939008E+00  0.7008420E+00  0.4612772E+00  0.6508724E+00  0.1104079E+01  0.1880289E+01  0.2774230E+01  0.2843215E+01  0.3391362E+01  0.5329446E+01  0.5586408E+01  0.2803064E+01  0.4043681E+00  0.7028672E-01
 0.8380000E+00  0.4181778E-01  0.1359116E+00  0.2252658E+00  0.3809567E+00  0.6502694E+00  0.8959854E+00  0.7001343E+00  0.4590972E+00  0.6508878E+00  0.1095008E+01  0.1862449E+01  0.2760395E+01  0.2833756E+01  0.3393021E+01  0.5365594E+01  0.5643160E+01  0.2833497E+01  0.4063808E+00  0.7015160E-01
