 0.7700000E+01  0.5656549E+01  0.3849850E+01  0.2501196E+01  0.1521876E+01  0.8383266E+00  0.3901533E+00  0.1281783E+00  0.1263435E-01  0.1155461E-01  0.9937712E-01  0.2557585E+00  0.4645810E+00  0.7131303E+00  0.9914219E+00  0.1291651E+01  0.1607749E+01
 0.7800000E+01  0.5725802E+01  0.3897656E+01  0.2532597E+01  0.1541138E+01  0.8489953E+00  0.3951287E+00  0.1298029E+00  0.1277903E-01  0.1169854E-01  0.1006786E+00  0.2591157E+00  0.4706835E+00  0.7225017E+00  0.1004454E+01  0.1308633E+01  0.1628890E+01
 0.7900000E+01  0.5794898E+01  0.3945380E+01  0.2563957E+01  0.1560381E+01  0.8596556E+00  0.4001006E+00  0.1314260E+00  0.1292297E-01  0.1184223E-01  0.1019804E+00  0.2624743E+00  0.4767887E+00  0.7318772E+00  0.1017492E+01  0.1325624E+01  0.1650041E+01
 0.8000000E+01  0.5863836E+01  0.3993021E+01  0.2595275E+01  0.1579605E+01  0.8703075E+00  0.4050690E+00  0.1330475E+00  0.1306615E-01  0.1198568E-01  0.1032827E+00  0.2658342E+00  0.4828966E+00  0.7412570E+00  0.1030537E+01  0.1342622E+01  0.1671202E+01
 0.8100000E+01  0.5932614E+01  0.4040578E+01  0.2626552E+01  0.1598809E+01  0.8809508E+00  0.4100338E+00  0.1346675E+00  0.1320856E-01  0.1212887E-01  0.1045853E+00  0.2691956E+00  0.4890072E+00  0.7506412E+00  0.1043587E+01  0.1359628E+01  0.1692374E+01
 0.8200000E+01  0.6001230E+01  0.4088049E+01  0.2657786E+01  0.1617994E+01  0.8915855E+00  0.4149950E+00  0.1362858E+00  0.1335020E-01  0.1227182E-01  0.1058884E+00  0.2725583E+00  0.4951205E+00  0.7600297E+00  0.1056644E+01  0.1376643E+01  0.1713556E+01
 0.8300000E+01  0.6069683E+01  0.4135435E+01  0.2688977E+01  0.1637158E+01  0.9022114E+00  0.4199525E+00  0.1379026E+00  0.1349106E-01  0.1241450E-01  0.1071919E+00  0.2759225E+00  0.5012366E+00  0.7694227E+00  0.1069707E+01  0.1393667E+01  0.1734748E+01
 0.8400000E+01  0.6137972E+01  0.4182734E+01  0.2720124E+01  0.1656302E+01  0.9128285E+00  0.4249063E+00  0.1395177E+00  0.1363113E-01  0.1255693E-01  0.1084959E+00  0.2792881E+00  0.5073555E+00  0.7788202E+00  0.1082777E+01  0.1410698E+01  0.1755952E+01
 0.8500000E+01  0.6206094E+01  0.4229944E+01  0.2751228E+01  0.1675425E+01  0.9234366E+00  0.4298563E+00  0.1411312E+00  0.1377039E-01  0.1269909E-01  0.1098002E+00  0.2826552E+00  0.5134773E+00  0.7882222E+00  0.1095853E+01  0.1427739E+01  0.1777166E+01
 0.8600000E+01  0.6274049E+01  0.4277067E+01  0.2782288E+01  0.1694528E+01  0.9340357E+00  0.4348026E+00  0.1427431E+00  0.1390885E-01  0.1284099E-01  0.1111051E+00  0.2860237E+00  0.5196019E+00  0.7976288E+00  0.1108936E+01  0.1444788E+01  0.1798391E+01
 0.8700000E+01  0.6341834E+01  0.4324099E+01  0.2813303E+01  0.1713610E+01  0.9446256E+00  0.4397450E+00  0.1443532E+00  0.1404648E-01  0.1298262E-01  0.1124103E+00  0.2893937E+00  0.5257295E+00  0.8070401E+00  0.1122025E+01  0.1461846E+01  0.1819627E+01
 0.8800000E+01  0.6409449E+01  0.4371041E+01  0.2844273E+01  0.1732671E+01  0.9552063E+00  0.4446836E+00  0.1459617E+00  0.1418328E-01  0.1312397E-01  0.1137160E+00  0.2927653E+00  0.5318600E+00  0.8164561E+00  0.1135121E+01  0.1478912E+01  0.1840875E+01
 0.8900000E+01  0.6476891E+01  0.4417892E+01  0.2875197E+01  0.1751710E+01  0.9657776E+00  0.4496182E+00  0.1475684E+00  0.1431925E-01  0.1326504E-01  0.1150221E+00  0.2961383E+00  0.5379934E+00  0.8258768E+00  0.1148224E+01  0.1495988E+01  0.1862134E+01
 0.9000000E+01  0.6544159E+01  0.4464651E+01  0.2906075E+01  0.1770728E+01  0.9763395E+00  0.4545489E+00  0.1491734E+00  0.1445437E-01  0.1340583E-01  0.1163287E+00  0.2995129E+00  0.5441299E+00  0.8353023E+00  0.1161333E+01  0.1513073E+01  0.1883404E+01
