 0.4520000E+02 -0.4340647E+01 -0.4548877E+01 -0.4539091E+01 -0.4338524E+01 -0.3973555E+01 -0.3468795E+01 -0.2846542E+01 -0.2126540E+01 -0.1325948E+01 -0.4594579E+00  0.4605052E+00  0.1423542E+01  0.2421021E+01  0.3445833E+01  0.4492160E+01  0.5555268E+01  0.6631325E+01  0.7717245E+01  0.8810557E+01  0.9909292E+01
 0.4540000E+02 -0.4332890E+01 -0.4545599E+01 -0.4539256E+01 -0.4341117E+01 -0.3977630E+01 -0.3473506E+01 -0.2851155E+01 -0.2130434E+01 -0.1328608E+01 -0.4604660E+00  0.4614856E+00  0.1426776E+01  0.2426716E+01  0.3454150E+01  0.4503219E+01  0.5569159E+01  0.6648113E+01  0.7736979E+01  0.8833269E+01  0.9935005E+01
 0.4560000E+02 -0.4324906E+01 -0.4542121E+01 -0.4539251E+01 -0.4343568E+01 -0.3981591E+01 -0.3478128E+01 -0.2855702E+01 -0.2134283E+01 -0.1331243E+01 -0.4614659E+00  0.4624579E+00  0.1429987E+01  0.2432374E+01  0.3462414E+01  0.4514210E+01  0.5582968E+01  0.6664807E+01  0.7756604E+01  0.8855858E+01  0.9960580E+01
 0.4580000E+02 -0.4316695E+01 -0.4538444E+01 -0.4539077E+01 -0.4345879E+01 -0.3985438E+01 -0.3482662E+01 -0.2860185E+01 -0.2138088E+01 -0.1333853E+01 -0.4624578E+00  0.4634221E+00  0.1433175E+01  0.2437993E+01  0.3470625E+01  0.4525135E+01  0.5596697E+01  0.6681406E+01  0.7776120E+01  0.8878326E+01  0.9986019E+01
 0.4600000E+02 -0.4308258E+01 -0.4534569E+01 -0.4538733E+01 -0.4348049E+01 -0.3989173E+01 -0.3487108E+01 -0.2864602E+01 -0.2141849E+01 -0.1336437E+01 -0.4634416E+00  0.4643782E+00  0.1436339E+01  0.2443575E+01  0.3478784E+01  0.4535994E+01  0.5610346E+01  0.6697911E+01  0.7795529E+01  0.8900671E+01  0.1001132E+02
 0.4620000E+02 -0.4299597E+01 -0.4530495E+01 -0.4538220E+01 -0.4350080E+01 -0.3992795E+01 -0.3491467E+01 -0.2868955E+01 -0.2145566E+01 -0.1338996E+01 -0.4644174E+00  0.4653263E+00  0.1439480E+01  0.2449118E+01  0.3486891E+01  0.4546786E+01  0.5623915E+01  0.6714323E+01  0.7814831E+01  0.8922896E+01  0.1003649E+02
 0.4640000E+02 -0.4290711E+01 -0.4526224E+01 -0.4537538E+01 -0.4351971E+01 -0.3996305E+01 -0.3495739E+01 -0.2873243E+01 -0.2149239E+01 -0.1341530E+01 -0.4653852E+00  0.4662664E+00  0.1442598E+01  0.2454624E+01  0.3494947E+01  0.4557514E+01  0.5637405E+01  0.6730642E+01  0.7834026E+01  0.8945000E+01  0.1006153E+02
 0.4660000E+02 -0.4281602E+01 -0.4521757E+01 -0.4536689E+01 -0.4353722E+01 -0.3999703E+01 -0.3499924E+01 -0.2877467E+01 -0.2152869E+01 -0.1344038E+01 -0.4663450E+00  0.4671985E+00  0.1445693E+01  0.2460093E+01  0.3502951E+01  0.4568176E+01  0.5650815E+01  0.6746868E+01  0.7853115E+01  0.8966984E+01  0.1008643E+02
 0.4680000E+02 -0.4272270E+01 -0.4517093E+01 -0.4535672E+01 -0.4355335E+01 -0.4002989E+01 -0.3504022E+01 -0.2881627E+01 -0.2156454E+01 -0.1346522E+01 -0.4672969E+00  0.4681227E+00  0.1448765E+01  0.2465524E+01  0.3510904E+01  0.4578773E+01  0.5664148E+01  0.6763002E+01  0.7872099E+01  0.8988849E+01  0.1011119E+02
 0.4700000E+02 -0.4262716E+01 -0.4512234E+01 -0.4534488E+01 -0.4356810E+01 -0.4006164E+01 -0.3508034E+01 -0.2885724E+01 -0.2159997E+01 -0.1348981E+01 -0.4682410E+00  0.4690390E+00  0.1451814E+01  0.2470919E+01  0.3518806E+01  0.4589305E+01  0.5677402E+01  0.6779045E+01  0.7890977E+01  0.9010596E+01  0.1013583E+02
 0.4720000E+02 -0.4252941E+01 -0.4507180E+01 -0.4533138E+01 -0.4358146E+01 -0.4009227E+01 -0.3511960E+01 -0.2889757E+01 -0.2163496E+01 -0.1351415E+01 -0.4691772E+00  0.4699475E+00  0.1454841E+01  0.2476276E+01  0.3526657E+01  0.4599774E+01  0.5690579E+01  0.6794997E+01  0.7909751E+01  0.9032224E+01  0.1016033E+02
 0.4740000E+02 -0.4242945E+01 -0.4501931E+01 -0.4531622E+01 -0.4359345E+01 -0.4012181E+01 -0.3515800E+01 -0.2893726E+01 -0.2166953E+01 -0.1353825E+01 -0.4701056E+00  0.4708482E+00  0.1457845E+01  0.2481597E+01  0.3534458E+01  0.4610178E+01  0.5703678E+01  0.6810858E+01  0.7928421E+01  0.9053736E+01  0.1018471E+02
 0.4760000E+02 -0.4232730E+01 -0.4496488E+01 -0.4529940E+01 -0.4360406E+01 -0.4015023E+01 -0.3519554E+01 -0.2897632E+01 -0.2170366E+01 -0.1356210E+01 -0.4710262E+00  0.4717411E+00  0.1460827E+01  0.2486881E+01  0.3542209E+01  0.4620519E+01  0.5716701E+01  0.6826629E+01  0.7946988E+01  0.9075130E+01  0.1020895E+02
 0.4780000E+02 -0.4222297E+01 -0.4490853E+01 -0.4528093E+01 -0.4361331E+01 -0.4017756E+01 -0.3523223E+01 -0.2901476E+01 -0.2173737E+01 -0.1358571E+01 -0.4719390E+00  0.4726263E+00  0.1463786E+01  0.2492129E+01  0.3549910E+01  0.4630796E+01  0.5729647E+01  0.6842310E+01  0.7965452E+01  0.9096409E+01  0.1023307E+02
 0.4800000E+02 -0.4211645E+01 -0.4485024E+01 -0.4526082E+01 -0.4362119E+01 -0.4020379E+01 -0.3526807E+01 -0.2905257E+01 -0.2177065E+01 -0.1360907E+01 -0.4728441E+00  0.4735038E+00  0.1466723E+01  0.2497341E+01  0.3557561E+01  0.4641011E+01  0.5742517E+01  0.6857903E+01  0.7983813E+01  0.9117572E+01  0.1025705E+02
 0.4820000E+02 -0.4200776E+01 -0.4479004E+01 -0.4523906E+01 -0.4362772E+01 -0.4022893E+01 -0.3530307E+01 -0.2908975E+01 -0.2180351E+01 -0.1363219E+01 -0.4737416E+00  0.4743736E+00  0.1469638E+01  0.2502517E+01  0.3565163E+01  0.4651163E+01  0.5755312E+01  0.6873406E+01  0.8002073E+01  0.9138620E+01  0.1028091E+02
 0.4840000E+02 -0.4189691E+01 -0.4472792E+01 -0.4521567E+01 -0.4363288E+01 -0.4025298E+01 -0.3533722E+01 -0.2912632E+01 -0.2183594E+01 -0.1365507E+01 -0.4746313E+00  0.4752358E+00  0.1472531E+01  0.2507657E+01  0.3572715E+01  0.4661253E+01  0.5768031E+01  0.6888821E+01  0.8020232E+01  0.9159554E+01  0.1030464E+02
 0.4860000E+02 -0.4178390E+01 -0.4466390E+01 -0.4519064E+01 -0.4363669E+01 -0.4027594E+01 -0.3537052E+01 -0.2916226E+01 -0.2186796E+01 -0.1367770E+01 -0.4755135E+00  0.4760904E+00  0.1475402E+01  0.2512761E+01  0.3580219E+01  0.4671281E+01  0.5780675E+01  0.6904149E+01  0.8038290E+01  0.9180374E+01  0.1032824E+02
 0.4880000E+02 -0.4166875E+01 -0.4459797E+01 -0.4516399E+01 -0.4363916E+01 -0.4029782E+01 -0.3540299E+01 -0.2919758E+01 -0.2189956E+01 -0.1370010E+01 -0.4763881E+00  0.4769374E+00  0.1478251E+01  0.2517830E+01  0.3587674E+01  0.4681247E+01  0.5793245E+01  0.6919389E+01  0.8056247E+01  0.9201082E+01  0.1035172E+02
 0.4900000E+02 -0.4155145E+01 -0.4453015E+01 -0.4513572E+01 -0.4364028E+01 -0.4031862E+01 -0.3543462E+01 -0.2923229E+01 -0.2193074E+01 -0.1372226E+01 -0.4772551E+00  0.4777770E+00  0.1481079E+01  0.2522864E+01  0.3595081E+01  0.4691152E+01  0.5805741E+01  0.6934542E+01  0.8074105E+01  0.9221676E+01  0.1037507E+02
 0.4920000E+02 -0.4143203E+01 -0.4446044E+01 -0.4510583E+01 -0.4364005E+01 -0.4033834E+01 -0.3546542E+01 -0.2926639E+01 -0.2196150E+01 -0.1374419E+01 -0.4781146E+00  0.4786090E+00  0.1483885E+01  0.2527863E+01  0.3602440E+01  0.4700996E+01  0.5818163E+01  0.6949609E+01  0.8091865E+01  0.9242159E+01  0.1039830E+02
 0.4940000E+02 -0.4131048E+01 -0.4438885E+01 -0.4507433E+01 -0.4363849E+01 -0.4035698E+01 -0.3549539E+01 -0.2929987E+01 -0.2199185E+01 -0.1376587E+01 -0.4789666E+00  0.4794337E+00  0.1486669E+01  0.2532827E+01  0.3609750E+01  0.4710779E+01  0.5830511E+01  0.6964591E+01  0.8109525E+01  0.9262531E+01  0.1042140E+02
 0.4960000E+02 -0.4118682E+01 -0.4431538E+01 -0.4504122E+01 -0.4363560E+01 -0.4037456E+01 -0.3552453E+01 -0.2933275E+01 -0.2202179E+01 -0.1378732E+01 -0.4798112E+00  0.4802509E+00  0.1489433E+01  0.2537756E+01  0.3617014E+01  0.4720503E+01  0.5842787E+01  0.6979486E+01  0.8127088E+01  0.9282793E+01  0.1044438E+02
 0.4980000E+02 -0.4106105E+01 -0.4424003E+01 -0.4500650E+01 -0.4363138E+01 -0.4039107E+01 -0.3555285E+01 -0.2936501E+01 -0.2205131E+01 -0.1380854E+01 -0.4806483E+00  0.4810608E+00  0.1492175E+01  0.2542651E+01  0.3624229E+01  0.4730166E+01  0.5854991E+01  0.6994297E+01  0.8144553E+01  0.9302944E+01  0.1046724E+02
 0.5000000E+02 -0.4093318E+01 -0.4416283E+01 -0.4497019E+01 -0.4362583E+01 -0.4040652E+01 -0.3558034E+01 -0.2939668E+01 -0.2208043E+01 -0.1382952E+01 -0.4814781E+00  0.4818633E+00  0.1494895E+01  0.2547511E+01  0.3631398E+01  0.4739769E+01  0.5867122E+01  0.7009024E+01  0.8161921E+01  0.9322986E+01  0.1048998E+02
 0.5020000E+02 -0.4080323E+01 -0.4408376E+01 -0.4493229E+01 -0.4361896E+01 -0.4042090E+01 -0.3560701E+01 -0.2942774E+01 -0.2210914E+01 -0.1385027E+01 -0.4823005E+00  0.4826585E+00  0.1497595E+01  0.2552338E+01  0.3638520E+01  0.4749313E+01  0.5879182E+01  0.7023666E+01  0.8179193E+01  0.9342919E+01  0.1051259E+02
 0.5040000E+02 -0.4067119E+01 -0.4400285E+01 -0.4489280E+01 -0.4361078E+01 -0.4043423E+01 -0.3563286E+01 -0.2945820E+01 -0.2213745E+01 -0.1387079E+01 -0.4831156E+00  0.4834465E+00  0.1500274E+01  0.2557130E+01  0.3645595E+01  0.4758799E+01  0.5891170E+01  0.7038225E+01  0.8196370E+01  0.9362744E+01  0.1053509E+02
 0.5060000E+02 -0.4053708E+01 -0.4392009E+01 -0.4485172E+01 -0.4360128E+01 -0.4044650E+01 -0.3565790E+01 -0.2948806E+01 -0.2216535E+01 -0.1389108E+01 -0.4839233E+00  0.4842273E+00  0.1502932E+01  0.2561889E+01  0.3652624E+01  0.4768225E+01  0.5903088E+01  0.7052701E+01  0.8213450E+01  0.9382462E+01  0.1055746E+02
 0.5080000E+02 -0.4040090E+01 -0.4383549E+01 -0.4480907E+01 -0.4359047E+01 -0.4045772E+01 -0.3568213E+01 -0.2951733E+01 -0.2219284E+01 -0.1391114E+01 -0.4847239E+00  0.4850009E+00  0.1505569E+01  0.2566614E+01  0.3659607E+01  0.4777593E+01  0.5914935E+01  0.7067094E+01  0.8230437E+01  0.9402072E+01  0.1057971E+02
 0.5100000E+02 -0.4026267E+01 -0.4374905E+01 -0.4476484E+01 -0.4357835E+01 -0.4046790E+01 -0.3570555E+01 -0.2954600E+01 -0.2221994E+01 -0.1393097E+01 -0.4855172E+00  0.4857673E+00  0.1508186E+01  0.2571305E+01  0.3666544E+01  0.4786903E+01  0.5926712E+01  0.7081405E+01  0.8247328E+01  0.9421576E+01  0.1060185E+02
 0.5120000E+02 -0.4012239E+01 -0.4366079E+01 -0.4471904E+01 -0.4356494E+01 -0.4047703E+01 -0.3572816E+01 -0.2957408E+01 -0.2224663E+01 -0.1395057E+01 -0.4863033E+00  0.4865266E+00  0.1510782E+01  0.2575963E+01  0.3673436E+01  0.4796156E+01  0.5938419E+01  0.7095634E+01  0.8264127E+01  0.9440975E+01  0.1062387E+02
 0.5140000E+02 -0.3998008E+01 -0.4357071E+01 -0.4467169E+01 -0.4355022E+01 -0.4048512E+01 -0.3574997E+01 -0.2960158E+01 -0.2227293E+01 -0.1396995E+01 -0.4870822E+00  0.4872788E+00  0.1513358E+01  0.2580588E+01  0.3680282E+01  0.4805351E+01  0.5950057E+01  0.7109782E+01  0.8280832E+01  0.9460268E+01  0.1064577E+02
 0.5160000E+02 -0.3983573E+01 -0.4347882E+01 -0.4462277E+01 -0.4353422E+01 -0.4049217E+01 -0.3577098E+01 -0.2962848E+01 -0.2229883E+01 -0.1398910E+01 -0.4878541E+00  0.4880240E+00  0.1515914E+01  0.2585181E+01  0.3687083E+01  0.4814489E+01  0.5961626E+01  0.7123849E+01  0.8297444E+01  0.9479457E+01  0.1066755E+02
 0.5180000E+02 -0.3968936E+01 -0.4338511E+01 -0.4457229E+01 -0.4351692E+01 -0.4049819E+01 -0.3579119E+01 -0.2965480E+01 -0.2232434E+01 -0.1400802E+01 -0.4886188E+00  0.4887622E+00  0.1518449E+01  0.2589740E+01  0.3693839E+01  0.4823570E+01  0.5973127E+01  0.7137836E+01  0.8313964E+01  0.9498541E+01  0.1068922E+02
 0.5200000E+02 -0.3954098E+01 -0.4328961E+01 -0.4452027E+01 -0.4349834E+01 -0.4050317E+01 -0.3581060E+01 -0.2968053E+01 -0.2234945E+01 -0.1402672E+01 -0.4893764E+00  0.4894935E+00  0.1520964E+01  0.2594267E+01  0.3700550E+01  0.4832595E+01  0.5984559E+01  0.7151743E+01  0.8330393E+01  0.9517522E+01  0.1071078E+02
 0.5220000E+02 -0.3939059E+01 -0.4319231E+01 -0.4446671E+01 -0.4347847E+01 -0.4050713E+01 -0.3582922E+01 -0.2970569E+01 -0.2237417E+01 -0.1404520E+01 -0.4901271E+00  0.4902177E+00  0.1523460E+01  0.2598762E+01  0.3707217E+01  0.4841563E+01  0.5995923E+01  0.7165571E+01  0.8346730E+01  0.9536401E+01  0.1073221E+02
 0.5240000E+02 -0.3923821E+01 -0.4309322E+01 -0.4441160E+01 -0.4345733E+01 -0.4051007E+01 -0.3584705E+01 -0.2973027E+01 -0.2239850E+01 -0.1406346E+01 -0.4908707E+00  0.4909351E+00  0.1525935E+01  0.2603224E+01  0.3713840E+01  0.4850476E+01  0.6007220E+01  0.7179320E+01  0.8362977E+01  0.9555177E+01  0.1075354E+02
 0.5260000E+02 -0.3908384E+01 -0.4299236E+01 -0.4435496E+01 -0.4343491E+01 -0.4051198E+01 -0.3586410E+01 -0.2975426E+01 -0.2242245E+01 -0.1408150E+01 -0.4916074E+00  0.4916456E+00  0.1528391E+01  0.2607655E+01  0.3720419E+01  0.4859333E+01  0.6018450E+01  0.7192990E+01  0.8379134E+01  0.9573852E+01  0.1077475E+02
 0.5280000E+02 -0.3892750E+01 -0.4288971E+01 -0.4429680E+01 -0.4341122E+01 -0.4051287E+01 -0.3588035E+01 -0.2977769E+01 -0.2244600E+01 -0.1409931E+01 -0.4923371E+00  0.4923493E+00  0.1530827E+01  0.2612053E+01  0.3726955E+01  0.4868136E+01  0.6029614E+01  0.7206582E+01  0.8395202E+01  0.9592425E+01  0.1079585E+02
 0.5300000E+02 -0.3876918E+01 -0.4278530E+01 -0.4423710E+01 -0.4338626E+01 -0.4051275E+01 -0.3589583E+01 -0.2980054E+01 -0.2246917E+01 -0.1411691E+01 -0.4930599E+00  0.4930462E+00  0.1533243E+01  0.2616420E+01  0.3733447E+01  0.4876883E+01  0.6040711E+01  0.7220097E+01  0.8411180E+01  0.9610898E+01  0.1081684E+02
 0.5320000E+02 -0.3860890E+01 -0.4267912E+01 -0.4417589E+01 -0.4336005E+01 -0.4051161E+01 -0.3591052E+01 -0.2982282E+01 -0.2249196E+01 -0.1413429E+01 -0.4937759E+00  0.4937364E+00  0.1535640E+01  0.2620756E+01  0.3739896E+01  0.4885576E+01  0.6051742E+01  0.7233534E+01  0.8427070E+01  0.9629271E+01  0.1083771E+02
 0.5340000E+02 -0.3844668E+01 -0.4257119E+01 -0.4411316E+01 -0.4333257E+01 -0.4050947E+01 -0.3592444E+01 -0.2984453E+01 -0.2251436E+01 -0.1415145E+01 -0.4944850E+00  0.4944198E+00  0.1538018E+01  0.2625060E+01  0.3746302E+01  0.4894214E+01  0.6062708E+01  0.7246895E+01  0.8442872E+01  0.9647545E+01  0.1085847E+02
 0.5360000E+02 -0.3828251E+01 -0.4246151E+01 -0.4404893E+01 -0.4330384E+01 -0.4050632E+01 -0.3593758E+01 -0.2986568E+01 -0.2253638E+01 -0.1416840E+01 -0.4951873E+00  0.4950965E+00  0.1540376E+01  0.2629333E+01  0.3752665E+01  0.4902798E+01  0.6073609E+01  0.7260179E+01  0.8458586E+01  0.9665720E+01  0.1087913E+02
 0.5380000E+02 -0.3811640E+01 -0.4235009E+01 -0.4398319E+01 -0.4327386E+01 -0.4050216E+01 -0.3594995E+01 -0.2988626E+01 -0.2255802E+01 -0.1418513E+01 -0.4958828E+00  0.4957666E+00  0.1542715E+01  0.2633574E+01  0.3758986E+01  0.4911329E+01  0.6084445E+01  0.7273387E+01  0.8474214E+01  0.9683797E+01  0.1089967E+02
 0.5400000E+02 -0.3794837E+01 -0.4223693E+01 -0.4391595E+01 -0.4324263E+01 -0.4049701E+01 -0.3596155E+01 -0.2990628E+01 -0.2257929E+01 -0.1420165E+01 -0.4965716E+00  0.4964300E+00  0.1545036E+01  0.2637786E+01  0.3765265E+01  0.4919807E+01  0.6095216E+01  0.7286521E+01  0.8489755E+01  0.9701776E+01  0.1092011E+02
 0.5420000E+02 -0.3777842E+01 -0.4212204E+01 -0.4384721E+01 -0.4321016E+01 -0.4049087E+01 -0.3597239E+01 -0.2992574E+01 -0.2260018E+01 -0.1421795E+01 -0.4972536E+00  0.4970869E+00  0.1547337E+01  0.2641966E+01  0.3771502E+01  0.4928231E+01  0.6105924E+01  0.7299579E+01  0.8505210E+01  0.9719659E+01  0.1094044E+02
 0.5440000E+02 -0.3760657E+01 -0.4200542E+01 -0.4377699E+01 -0.4317645E+01 -0.4048372E+01 -0.3598246E+01 -0.2994464E+01 -0.2262069E+01 -0.1423404E+01 -0.4979290E+00  0.4977372E+00  0.1549619E+01  0.2646116E+01  0.3777697E+01  0.4936603E+01  0.6116568E+01  0.7312562E+01  0.8520580E+01  0.9737445E+01  0.1096066E+02
 0.5460000E+02 -0.3743282E+01 -0.4188709E+01 -0.4370527E+01 -0.4314150E+01 -0.4047559E+01 -0.3599177E+01 -0.2996299E+01 -0.2264083E+01 -0.1424992E+01 -0.4985977E+00  0.4983810E+00  0.1551883E+01  0.2650236E+01  0.3783850E+01  0.4944923E+01  0.6127148E+01  0.7325472E+01  0.8535864E+01  0.9755135E+01  0.1098077E+02
 0.5480000E+02 -0.3725718E+01 -0.4176705E+01 -0.4363208E+01 -0.4310532E+01 -0.4046647E+01 -0.3600031E+01 -0.2998078E+01 -0.2266060E+01 -0.1426559E+01 -0.4992598E+00  0.4990183E+00  0.1554128E+01  0.2654325E+01  0.3789963E+01  0.4953190E+01  0.6137666E+01  0.7338308E+01  0.8551065E+01  0.9772729E+01  0.1100078E+02
 0.5500000E+02 -0.3707966E+01 -0.4164531E+01 -0.4355742E+01 -0.4306792E+01 -0.4045637E+01 -0.3600811E+01 -0.2999802E+01 -0.2268000E+01 -0.1428105E+01 -0.4999153E+00  0.4996491E+00  0.1556355E+01  0.2658385E+01  0.3796034E+01  0.4961405E+01  0.6148122E+01  0.7351071E+01  0.8566181E+01  0.9790229E+01  0.1102068E+02
 0.5520000E+02 -0.3690027E+01 -0.4152187E+01 -0.4348128E+01 -0.4302929E+01 -0.4044529E+01 -0.3601514E+01 -0.3001471E+01 -0.2269902E+01 -0.1429630E+01 -0.5005642E+00  0.5002735E+00  0.1558563E+01  0.2662414E+01  0.3802065E+01  0.4969569E+01  0.6158515E+01  0.7363761E+01  0.8581214E+01  0.9807635E+01  0.1104048E+02
 0.5540000E+02 -0.3671901E+01 -0.4139674E+01 -0.4340368E+01 -0.4298944E+01 -0.4043323E+01 -0.3602143E+01 -0.3003085E+01 -0.2271769E+01 -0.1431135E+01 -0.5012066E+00  0.5008916E+00  0.1560752E+01  0.2666414E+01  0.3808055E+01  0.4977682E+01  0.6168846E+01  0.7376378E+01  0.8596164E+01  0.9824947E+01  0.1106017E+02
 0.5560000E+02 -0.3653591E+01 -0.4126992E+01 -0.4332462E+01 -0.4294838E+01 -0.4042020E+01 -0.3602697E+01 -0.3004645E+01 -0.2273598E+01 -0.1432618E+01 -0.5018425E+00  0.5015033E+00  0.1562924E+01  0.2670385E+01  0.3814004E+01  0.4985744E+01  0.6179116E+01  0.7388924E+01  0.8611031E+01  0.9842166E+01  0.1107976E+02
 0.5580000E+02 -0.3635096E+01 -0.4114143E+01 -0.4324411E+01 -0.4290610E+01 -0.4040619E+01 -0.3603176E+01 -0.3006150E+01 -0.2275391E+01 -0.1434081E+01 -0.5024720E+00  0.5021086E+00  0.1565077E+01  0.2674326E+01  0.3819914E+01  0.4993755E+01  0.6189325E+01  0.7401398E+01  0.8625816E+01  0.9859292E+01  0.1109924E+02
 0.5600000E+02 -0.3616417E+01 -0.4101127E+01 -0.4316214E+01 -0.4286262E+01 -0.4039122E+01 -0.3603581E+01 -0.3007601E+01 -0.2277148E+01 -0.1435524E+01 -0.5030950E+00  0.5027077E+00  0.1567213E+01  0.2678238E+01  0.3825784E+01  0.5001716E+01  0.6199473E+01  0.7413801E+01  0.8640520E+01  0.9876326E+01  0.1111863E+02
 0.5620000E+02 -0.3597556E+01 -0.4087944E+01 -0.4307873E+01 -0.4281793E+01 -0.4037528E+01 -0.3603911E+01 -0.3008998E+01 -0.2278869E+01 -0.1436946E+01 -0.5037115E+00  0.5033006E+00  0.1569330E+01  0.2682122E+01  0.3831614E+01  0.5009627E+01  0.6209561E+01  0.7426134E+01  0.8655143E+01  0.9893269E+01  0.1113791E+02
 0.5640000E+02 -0.3578514E+01 -0.4074596E+01 -0.4299388E+01 -0.4277204E+01 -0.4035838E+01 -0.3604168E+01 -0.3010341E+01 -0.2280553E+01 -0.1438348E+01 -0.5043217E+00  0.5038872E+00  0.1571430E+01  0.2685976E+01  0.3837405E+01  0.5017488E+01  0.6219589E+01  0.7438396E+01  0.8669686E+01  0.9910121E+01  0.1115708E+02
 0.5660000E+02 -0.3559290E+01 -0.4061083E+01 -0.4290759E+01 -0.4272495E+01 -0.4034052E+01 -0.3604351E+01 -0.3011631E+01 -0.2282202E+01 -0.1439730E+01 -0.5049256E+00  0.5044676E+00  0.1573511E+01  0.2689802E+01  0.3843157E+01  0.5025300E+01  0.6229557E+01  0.7450588E+01  0.8684148E+01  0.9926883E+01  0.1117616E+02
 0.5680000E+02 -0.3539887E+01 -0.4047405E+01 -0.4281987E+01 -0.4267667E+01 -0.4032170E+01 -0.3604460E+01 -0.3012867E+01 -0.2283815E+01 -0.1441091E+01 -0.5055231E+00  0.5050419E+00  0.1575575E+01  0.2693599E+01  0.3848869E+01  0.5033062E+01  0.6239466E+01  0.7462711E+01  0.8698531E+01  0.9943555E+01  0.1119514E+02
 0.5700000E+02 -0.3520306E+01 -0.4033564E+01 -0.4273073E+01 -0.4262720E+01 -0.4030193E+01 -0.3604497E+01 -0.3014050E+01 -0.2285392E+01 -0.1442432E+01 -0.5061144E+00  0.5056100E+00  0.1577622E+01  0.2697368E+01  0.3854543E+01  0.5040776E+01  0.6249316E+01  0.7474766E+01  0.8712835E+01  0.9960138E+01  0.1121402E+02
 0.5720000E+02 -0.3500546E+01 -0.4019560E+01 -0.4264016E+01 -0.4257655E+01 -0.4028121E+01 -0.3604460E+01 -0.3015180E+01 -0.2286934E+01 -0.1443754E+01 -0.5066993E+00  0.5061721E+00  0.1579651E+01  0.2701108E+01  0.3860179E+01  0.5048441E+01  0.6259108E+01  0.7486751E+01  0.8727060E+01  0.9976632E+01  0.1123280E+02
 0.5740000E+02 -0.3480609E+01 -0.4005393E+01 -0.4254819E+01 -0.4252471E+01 -0.4025955E+01 -0.3604351E+01 -0.3016257E+01 -0.2288441E+01 -0.1445055E+01 -0.5072781E+00  0.5067281E+00  0.1581663E+01  0.2704821E+01  0.3865776E+01  0.5056058E+01  0.6268841E+01  0.7498668E+01  0.8741207E+01  0.9993037E+01  0.1125148E+02
 0.5760000E+02 -0.3460497E+01 -0.3991065E+01 -0.4245480E+01 -0.4247170E+01 -0.4023694E+01 -0.3604169E+01 -0.3017281E+01 -0.2289913E+01 -0.1446337E+01 -0.5078506E+00  0.5072781E+00  0.1583657E+01  0.2708506E+01  0.3871336E+01  0.5063627E+01  0.6278516E+01  0.7510518E+01  0.8755276E+01  0.1000936E+02  0.1127007E+02
 0.5780000E+02 -0.3440209E+01 -0.3976576E+01 -0.4236000E+01 -0.4241751E+01 -0.4021338E+01 -0.3603915E+01 -0.3018253E+01 -0.2291349E+01 -0.1447599E+01 -0.5084170E+00  0.5078221E+00  0.1585635E+01  0.2712163E+01  0.3876857E+01  0.5071148E+01  0.6288134E+01  0.7522300E+01  0.8769268E+01  0.1002559E+02  0.1128855E+02
 0.5800000E+02 -0.3419747E+01 -0.3961926E+01 -0.4226381E+01 -0.4236215E+01 -0.4018890E+01 -0.3603590E+01 -0.3019173E+01 -0.2292751E+01 -0.1448841E+01 -0.5089772E+00  0.5083601E+00  0.1587595E+01  0.2715792E+01  0.3882341E+01  0.5078622E+01  0.6297695E+01  0.7534016E+01  0.8783184E+01  0.1004173E+02  0.1130694E+02
 0.5820000E+02 -0.3399112E+01 -0.3947117E+01 -0.4216621E+01 -0.4230563E+01 -0.4016347E+01 -0.3603192E+01 -0.3020041E+01 -0.2294118E+01 -0.1450064E+01 -0.5095313E+00  0.5088922E+00  0.1589538E+01  0.2719394E+01  0.3887787E+01  0.5086048E+01  0.6307199E+01  0.7545665E+01  0.8797023E+01  0.1005779E+02  0.1132524E+02
 0.5840000E+02 -0.3378305E+01 -0.3932149E+01 -0.4206723E+01 -0.4224794E+01 -0.4013712E+01 -0.3602723E+01 -0.3020856E+01 -0.2295450E+01 -0.1451268E+01 -0.5100793E+00  0.5094184E+00  0.1591464E+01  0.2722969E+01  0.3893197E+01  0.5093428E+01  0.6316647E+01  0.7557248E+01  0.8810786E+01  0.1007376E+02  0.1134343E+02
 0.5860000E+02 -0.3357327E+01 -0.3917023E+01 -0.4196687E+01 -0.4218909E+01 -0.4010983E+01 -0.3602183E+01 -0.3021621E+01 -0.2296748E+01 -0.1452452E+01 -0.5106213E+00  0.5099387E+00  0.1593374E+01  0.2726517E+01  0.3898569E+01  0.5100761E+01  0.6326038E+01  0.7568765E+01  0.8824475E+01  0.1008965E+02  0.1136154E+02
 0.5880000E+02 -0.3336178E+01 -0.3901739E+01 -0.4186512E+01 -0.4212909E+01 -0.4008162E+01 -0.3601572E+01 -0.3022333E+01 -0.2298012E+01 -0.1453616E+01 -0.5111572E+00  0.5104532E+00  0.1595267E+01  0.2730038E+01  0.3903905E+01  0.5108048E+01  0.6335373E+01  0.7580217E+01  0.8838088E+01  0.1010545E+02  0.1137955E+02
 0.5900000E+02 -0.3314860E+01 -0.3886298E+01 -0.4176200E+01 -0.4206794E+01 -0.4005249E+01 -0.3600890E+01 -0.3022995E+01 -0.2299241E+01 -0.1454762E+01 -0.5116871E+00  0.5109619E+00  0.1597143E+01  0.2733532E+01  0.3909204E+01  0.5115289E+01  0.6344654E+01  0.7591603E+01  0.8851627E+01  0.1012117E+02  0.1139746E+02
